t,l,R,eg
8.721000,1.077514,0.914539,0.132554
8.722000,1.077542,0.914548,0.132547
8.723000,1.077569,0.914556,0.132540
8.724000,1.077597,0.914564,0.132534
8.725000,1.077624,0.914573,0.132527
8.726000,1.077651,0.914581,0.132521
8.727000,1.077679,0.914589,0.132514
8.728000,1.077706,0.914598,0.132507
8.729000,1.077734,0.914606,0.132501
8.730000,1.077761,0.914615,0.132494
8.731000,1.077789,0.914623,0.132488
8.732000,1.077816,0.914631,0.132481
8.733000,1.077843,0.914640,0.132474
8.734000,1.077871,0.914648,0.132468
8.735000,1.077898,0.914656,0.132461
8.736000,1.077926,0.914665,0.132455
8.737000,1.077953,0.914673,0.132448
8.738000,1.077980,0.914681,0.132442
8.739000,1.078008,0.914690,0.132435
8.740000,1.078035,0.914698,0.132428
8.741000,1.078063,0.914706,0.132422
8.742000,1.078090,0.914715,0.132415
8.743000,1.078117,0.914723,0.132409
8.744000,1.078145,0.914731,0.132402
8.745000,1.078172,0.914740,0.132396
8.746000,1.078200,0.914748,0.132389
8.747000,1.078227,0.914756,0.132382
8.748000,1.078254,0.914765,0.132376
8.749000,1.078282,0.914773,0.132369
8.750000,1.078309,0.914781,0.132363
8.751000,1.078337,0.914790,0.132356
8.752000,1.078364,0.914798,0.132350
8.753000,1.078391,0.914806,0.132343
8.754000,1.078419,0.914815,0.132337
8.755000,1.078446,0.914823,0.132330
8.756000,1.078473,0.914831,0.132323
8.757000,1.078501,0.914840,0.132317
8.758000,1.078528,0.914848,0.132310
8.759000,1.078556,0.914856,0.132304
8.760000,1.078583,0.914864,0.132297
8.761000,1.078610,0.914873,0.132291
8.762000,1.078638,0.914881,0.132284
8.763000,1.078665,0.914889,0.132278
8.764000,1.078693,0.914898,0.132271
8.765000,1.078720,0.914906,0.132265
8.766000,1.078747,0.914914,0.132258
8.767000,1.078775,0.914922,0.132252
8.768000,1.078802,0.914931,0.132245
8.769000,1.078829,0.914939,0.132239
8.770000,1.078857,0.914947,0.132232
8.771000,1.078884,0.914956,0.132225
8.772000,1.078911,0.914964,0.132219
8.773000,1.078939,0.914972,0.132212
8.774000,1.078966,0.914980,0.132206
8.775000,1.078994,0.914989,0.132199
8.776000,1.079021,0.914997,0.132193
8.777000,1.079048,0.915005,0.132186
8.778000,1.079076,0.915013,0.132180
8.779000,1.079103,0.915022,0.132173
8.780000,1.079130,0.915030,0.132167
8.781000,1.079158,0.915038,0.132160
8.782000,1.079185,0.915046,0.132154
8.783000,1.079212,0.915055,0.132147
8.784000,1.079240,0.915063,0.132141
8.785000,1.079267,0.915071,0.132134
8.786000,1.079294,0.915079,0.132128
8.787000,1.079322,0.915088,0.132121
8.788000,1.079349,0.915096,0.132115
8.789000,1.079376,0.915104,0.132108
8.790000,1.079404,0.915112,0.132102
8.791000,1.079431,0.915120,0.132095
8.792000,1.079458,0.915129,0.132089
8.793000,1.079486,0.915137,0.132082
8.794000,1.079513,0.915145,0.132076
8.795000,1.079540,0.915153,0.132069
8.796000,1.079568,0.915162,0.132063
8.797000,1.079595,0.915170,0.132056
8.798000,1.079622,0.915178,0.132050
8.799000,1.079650,0.915186,0.132043
8.800000,1.079677,0.915194,0.132037
8.801000,1.079704,0.915203,0.132031
8.802000,1.079732,0.915211,0.132024
8.803000,1.079759,0.915219,0.132018
8.804000,1.079786,0.915227,0.132011
8.805000,1.079814,0.915235,0.132005
8.806000,1.079841,0.915243,0.131998
8.807000,1.079868,0.915252,0.131992
8.808000,1.079896,0.915260,0.131985
8.809000,1.079923,0.915268,0.131979
8.810000,1.079950,0.915276,0.131972
8.811000,1.079978,0.915284,0.131966
8.812000,1.080005,0.915293,0.131959
8.813000,1.080032,0.915301,0.131953
8.814000,1.080060,0.915309,0.131946
8.815000,1.080087,0.915317,0.131940
8.816000,1.080114,0.915325,0.131934
8.817000,1.080142,0.915333,0.131927
8.818000,1.080169,0.915342,0.131921
8.819000,1.080196,0.915350,0.131914
8.820000,1.080223,0.915358,0.131908
8.821000,1.080251,0.915366,0.131901
8.822000,1.080278,0.915374,0.131895
8.823000,1.080305,0.915382,0.131888
8.824000,1.080333,0.915390,0.131882
8.825000,1.080360,0.915399,0.131876
8.826000,1.080387,0.915407,0.131869
8.827000,1.080415,0.915415,0.131863
8.828000,1.080442,0.915423,0.131856
8.829000,1.080469,0.915431,0.131850
8.830000,1.080496,0.915439,0.131843
8.831000,1.080524,0.915447,0.131837
8.832000,1.080551,0.915455,0.131831
8.833000,1.080578,0.915464,0.131824
8.834000,1.080606,0.915472,0.131818
8.835000,1.080633,0.915480,0.131811
8.836000,1.080660,0.915488,0.131805
8.837000,1.080687,0.915496,0.131798
8.838000,1.080715,0.915504,0.131792
8.839000,1.080742,0.915512,0.131786
8.840000,1.080769,0.915520,0.131779
8.841000,1.080796,0.915529,0.131773
8.842000,1.080824,0.915537,0.131766
8.843000,1.080851,0.915545,0.131760
8.844000,1.080878,0.915553,0.131754
8.845000,1.080906,0.915561,0.131747
8.846000,1.080933,0.915569,0.131741
8.847000,1.080960,0.915577,0.131734
8.848000,1.080987,0.915585,0.131728
8.849000,1.081015,0.915593,0.131722
8.850000,1.081042,0.915601,0.131715
8.851000,1.081069,0.915609,0.131709
8.852000,1.081096,0.915618,0.131702
8.853000,1.081124,0.915626,0.131696
8.854000,1.081151,0.915634,0.131690
8.855000,1.081178,0.915642,0.131683
8.856000,1.081205,0.915650,0.131677
8.857000,1.081233,0.915658,0.131670
8.858000,1.081260,0.915666,0.131664
8.859000,1.081287,0.915674,0.131658
8.860000,1.081314,0.915682,0.131651
8.861000,1.081342,0.915690,0.131645
8.862000,1.081369,0.915698,0.131638
8.863000,1.081396,0.915706,0.131632
8.864000,1.081423,0.915714,0.131626
8.865000,1.081451,0.915722,0.131619
8.866000,1.081478,0.915730,0.131613
8.867000,1.081505,0.915738,0.131607
8.868000,1.081532,0.915746,0.131600
8.869000,1.081560,0.915754,0.131594
8.870000,1.081587,0.915763,0.131587
8.871000,1.081614,0.915771,0.131581
8.872000,1.081641,0.915779,0.131575
8.873000,1.081669,0.915787,0.131568
8.874000,1.081696,0.915795,0.131562
8.875000,1.081723,0.915803,0.131556
8.876000,1.081750,0.915811,0.131549
8.877000,1.081778,0.915819,0.131543
8.878000,1.081805,0.915827,0.131537
8.879000,1.081832,0.915835,0.131530
8.880000,1.081859,0.915843,0.131524
8.881000,1.081886,0.915851,0.131518
8.882000,1.081914,0.915859,0.131511
8.883000,1.081941,0.915867,0.131505
8.884000,1.081968,0.915875,0.131498
8.885000,1.081995,0.915883,0.131492
8.886000,1.082023,0.915891,0.131486
8.887000,1.082050,0.915899,0.131479
8.888000,1.082077,0.915907,0.131473
8.889000,1.082104,0.915915,0.131467
8.890000,1.082131,0.915923,0.131460
8.891000,1.082159,0.915931,0.131454
8.892000,1.082186,0.915939,0.131448
8.893000,1.082213,0.915947,0.131441
8.894000,1.082240,0.915955,0.131435
8.895000,1.082267,0.915963,0.131429
8.896000,1.082295,0.915971,0.131422
8.897000,1.082322,0.915979,0.131416
8.898000,1.082349,0.915987,0.131410
8.899000,1.082376,0.915995,0.131403
8.900000,1.082404,0.916003,0.131397
8.901000,1.082431,0.916011,0.131391
8.902000,1.082458,0.916019,0.131385
8.903000,1.082485,0.916026,0.131378
8.904000,1.082512,0.916034,0.131372
8.905000,1.082539,0.916042,0.131366
8.906000,1.082567,0.916050,0.131359
8.907000,1.082594,0.916058,0.131353
8.908000,1.082621,0.916066,0.131347
8.909000,1.082648,0.916074,0.131340
8.910000,1.082675,0.916082,0.131334
8.911000,1.082703,0.916090,0.131328
8.912000,1.082730,0.916098,0.131321
8.913000,1.082757,0.916106,0.131315
8.914000,1.082784,0.916114,0.131309
8.915000,1.082811,0.916122,0.131302
8.916000,1.082839,0.916130,0.131296
8.917000,1.082866,0.916138,0.131290
8.918000,1.082893,0.916146,0.131284
8.919000,1.082920,0.916154,0.131277
8.920000,1.082947,0.916161,0.131271
8.921000,1.082974,0.916169,0.131265
8.922000,1.083002,0.916177,0.131258
8.923000,1.083029,0.916185,0.131252
8.924000,1.083056,0.916193,0.131246
8.925000,1.083083,0.916201,0.131240
8.926000,1.083110,0.916209,0.131233
8.927000,1.083137,0.916217,0.131227
8.928000,1.083165,0.916225,0.131221
8.929000,1.083192,0.916233,0.131214
8.930000,1.083219,0.916241,0.131208
8.931000,1.083246,0.916249,0.131202
8.932000,1.083273,0.916256,0.131196
8.933000,1.083300,0.916264,0.131189
8.934000,1.083328,0.916272,0.131183
8.935000,1.083355,0.916280,0.131177
8.936000,1.083382,0.916288,0.131171
8.937000,1.083409,0.916296,0.131164
8.938000,1.083436,0.916304,0.131158
8.939000,1.083463,0.916312,0.131152
8.940000,1.083490,0.916320,0.131145
8.941000,1.083518,0.916327,0.131139
8.942000,1.083545,0.916335,0.131133
8.943000,1.083572,0.916343,0.131127
8.944000,1.083599,0.916351,0.131120
8.945000,1.083626,0.916359,0.131114
8.946000,1.083653,0.916367,0.131108
8.947000,1.083681,0.916375,0.131102
8.948000,1.083708,0.916382,0.131095
8.949000,1.083735,0.916390,0.131089
8.950000,1.083762,0.916398,0.131083
8.951000,1.083789,0.916406,0.131077
8.952000,1.083816,0.916414,0.131070
8.953000,1.083843,0.916422,0.131064
8.954000,1.083870,0.916430,0.131058
8.955000,1.083898,0.916437,0.131052
8.956000,1.083925,0.916445,0.131045
8.957000,1.083952,0.916453,0.131039
8.958000,1.083979,0.916461,0.131033
8.959000,1.084006,0.916469,0.131027
8.960000,1.084033,0.916477,0.131021
8.961000,1.084060,0.916484,0.131014
8.962000,1.084087,0.916492,0.131008
8.963000,1.084115,0.916500,0.131002
8.964000,1.084142,0.916508,0.130996
8.965000,1.084169,0.916516,0.130989
8.966000,1.084196,0.916524,0.130983
8.967000,1.084223,0.916531,0.130977
8.968000,1.084250,0.916539,0.130971
8.969000,1.084277,0.916547,0.130964
8.970000,1.084304,0.916555,0.130958
8.971000,1.084332,0.916563,0.130952
8.972000,1.084359,0.916570,0.130946
8.973000,1.084386,0.916578,0.130940
8.974000,1.084413,0.916586,0.130933
8.975000,1.084440,0.916594,0.130927
8.976000,1.084467,0.916602,0.130921
8.977000,1.084494,0.916609,0.130915
8.978000,1.084521,0.916617,0.130909
8.979000,1.084548,0.916625,0.130902
8.980000,1.084575,0.916633,0.130896
8.981000,1.084603,0.916641,0.130890
8.982000,1.084630,0.916648,0.130884
8.983000,1.084657,0.916656,0.130878
8.984000,1.084684,0.916664,0.130871
8.985000,1.084711,0.916672,0.130865
8.986000,1.084738,0.916680,0.130859
8.987000,1.084765,0.916687,0.130853
8.988000,1.084792,0.916695,0.130847
8.989000,1.084819,0.916703,0.130840
8.990000,1.084846,0.916711,0.130834
8.991000,1.084873,0.916718,0.130828
8.992000,1.084901,0.916726,0.130822
8.993000,1.084928,0.916734,0.130816
8.994000,1.084955,0.916742,0.130809
8.995000,1.084982,0.916749,0.130803
8.996000,1.085009,0.916757,0.130797
8.997000,1.085036,0.916765,0.130791
8.998000,1.085063,0.916773,0.130785
8.999000,1.085090,0.916780,0.130779
9.000000,1.085117,0.916788,0.130772
9.001000,1.085144,0.916796,0.130766
9.002000,1.085171,0.916804,0.130760
9.003000,1.085198,0.916811,0.130754
9.004000,1.085225,0.916819,0.130748
9.005000,1.085253,0.916827,0.130742
9.006000,1.085280,0.916835,0.130735
9.007000,1.085307,0.916842,0.130729
9.008000,1.085334,0.916850,0.130723
9.009000,1.085361,0.916858,0.130717
9.010000,1.085388,0.916866,0.130711
9.011000,1.085415,0.916873,0.130705
9.012000,1.085442,0.916881,0.130698
9.013000,1.085469,0.916889,0.130692
9.014000,1.085496,0.916896,0.130686
9.015000,1.085523,0.916904,0.130680
9.016000,1.085550,0.916912,0.130674
9.017000,1.085577,0.916920,0.130668
9.018000,1.085604,0.916927,0.130662
9.019000,1.085631,0.916935,0.130655
9.020000,1.085658,0.916943,0.130649
9.021000,1.085685,0.916950,0.130643
9.022000,1.085712,0.916958,0.130637
9.023000,1.085740,0.916966,0.130631
9.024000,1.085767,0.916973,0.130625
9.025000,1.085794,0.916981,0.130619
9.026000,1.085821,0.916989,0.130612
9.027000,1.085848,0.916997,0.130606
9.028000,1.085875,0.917004,0.130600
9.029000,1.085902,0.917012,0.130594
9.030000,1.085929,0.917020,0.130588
9.031000,1.085956,0.917027,0.130582
9.032000,1.085983,0.917035,0.130576
9.033000,1.086010,0.917043,0.130569
9.034000,1.086037,0.917050,0.130563
9.035000,1.086064,0.917058,0.130557
9.036000,1.086091,0.917066,0.130551
9.037000,1.086118,0.917073,0.130545
9.038000,1.086145,0.917081,0.130539
9.039000,1.086172,0.917089,0.130533
9.040000,1.086199,0.917096,0.130527
9.041000,1.086226,0.917104,0.130521
9.042000,1.086253,0.917112,0.130514
9.043000,1.086280,0.917119,0.130508
9.044000,1.086307,0.917127,0.130502
9.045000,1.086334,0.917135,0.130496
9.046000,1.086361,0.917142,0.130490
9.047000,1.086388,0.917150,0.130484
9.048000,1.086415,0.917158,0.130478
9.049000,1.086442,0.917165,0.130472
9.050000,1.086469,0.917173,0.130466
9.051000,1.086496,0.917180,0.130459
9.052000,1.086523,0.917188,0.130453
9.053000,1.086550,0.917196,0.130447
9.054000,1.086577,0.917203,0.130441
9.055000,1.086604,0.917211,0.130435
9.056000,1.086631,0.917219,0.130429
9.057000,1.086658,0.917226,0.130423
9.058000,1.086685,0.917234,0.130417
9.059000,1.086712,0.917241,0.130411
9.060000,1.086739,0.917249,0.130405
9.061000,1.086766,0.917257,0.130399
9.062000,1.086793,0.917264,0.130392
9.063000,1.086820,0.917272,0.130386
9.064000,1.086847,0.917280,0.130380
9.065000,1.086874,0.917287,0.130374
9.066000,1.086901,0.917295,0.130368
9.067000,1.086928,0.917302,0.130362
9.068000,1.086955,0.917310,0.130356
9.069000,1.086982,0.917318,0.130350
9.070000,1.087009,0.917325,0.130344
9.071000,1.087036,0.917333,0.130338
9.072000,1.087063,0.917340,0.130332
9.073000,1.087090,0.917348,0.130326
9.074000,1.087117,0.917356,0.130320
9.075000,1.087144,0.917363,0.130313
9.076000,1.087171,0.917371,0.130307
9.077000,1.087198,0.917378,0.130301
9.078000,1.087225,0.917386,0.130295
9.079000,1.087252,0.917393,0.130289
9.080000,1.087279,0.917401,0.130283
9.081000,1.087306,0.917409,0.130277
9.082000,1.087333,0.917416,0.130271
9.083000,1.087360,0.917424,0.130265
9.084000,1.087387,0.917431,0.130259
9.085000,1.087414,0.917439,0.130253
9.086000,1.087441,0.917446,0.130247
9.087000,1.087468,0.917454,0.130241
9.088000,1.087495,0.917462,0.130235
9.089000,1.087522,0.917469,0.130229
9.090000,1.087549,0.917477,0.130223
9.091000,1.087576,0.917484,0.130217
9.092000,1.087603,0.917492,0.130211
9.093000,1.087630,0.917499,0.130204
9.094000,1.087657,0.917507,0.130198
9.095000,1.087683,0.917514,0.130192
9.096000,1.087710,0.917522,0.130186
9.097000,1.087737,0.917529,0.130180
9.098000,1.087764,0.917537,0.130174
9.099000,1.087791,0.917545,0.130168
9.100000,1.087818,0.917552,0.130162
9.101000,1.087845,0.917560,0.130156
9.102000,1.087872,0.917567,0.130150
9.103000,1.087899,0.917575,0.130144
9.104000,1.087926,0.917582,0.130138
9.105000,1.087953,0.917590,0.130132
9.106000,1.087980,0.917597,0.130126
9.107000,1.088007,0.917605,0.130120
9.108000,1.088034,0.917612,0.130114
9.109000,1.088061,0.917620,0.130108
9.110000,1.088088,0.917627,0.130102
9.111000,1.088115,0.917635,0.130096
9.112000,1.088142,0.917642,0.130090
9.113000,1.088168,0.917650,0.130084
9.114000,1.088195,0.917657,0.130078
9.115000,1.088222,0.917665,0.130072
9.116000,1.088249,0.917672,0.130066
9.117000,1.088276,0.917680,0.130060
9.118000,1.088303,0.917687,0.130054
9.119000,1.088330,0.917695,0.130048
9.120000,1.088357,0.917702,0.130042
9.121000,1.088384,0.917710,0.130036
9.122000,1.088411,0.917717,0.130030
9.123000,1.088438,0.917725,0.130024
9.124000,1.088465,0.917732,0.130018
9.125000,1.088492,0.917740,0.130012
9.126000,1.088518,0.917747,0.130006
9.127000,1.088545,0.917755,0.130000
9.128000,1.088572,0.917762,0.129994
9.129000,1.088599,0.917770,0.129988
9.130000,1.088626,0.917777,0.129982
9.131000,1.088653,0.917785,0.129976
9.132000,1.088680,0.917792,0.129970
9.133000,1.088707,0.917800,0.129964
9.134000,1.088734,0.917807,0.129958
9.135000,1.088761,0.917814,0.129952
9.136000,1.088788,0.917822,0.129946
9.137000,1.088814,0.917829,0.129940
9.138000,1.088841,0.917837,0.129934
9.139000,1.088868,0.917844,0.129928
9.140000,1.088895,0.917852,0.129922
9.141000,1.088922,0.917859,0.129916
9.142000,1.088949,0.917867,0.129910
9.143000,1.088976,0.917874,0.129904
9.144000,1.089003,0.917882,0.129898
9.145000,1.089030,0.917889,0.129892
9.146000,1.089057,0.917896,0.129886
9.147000,1.089083,0.917904,0.129880
9.148000,1.089110,0.917911,0.129874
9.149000,1.089137,0.917919,0.129868
9.150000,1.089164,0.917926,0.129862
9.151000,1.089191,0.917934,0.129856
9.152000,1.089218,0.917941,0.129851
9.153000,1.089245,0.917948,0.129845
9.154000,1.089272,0.917956,0.129839
9.155000,1.089298,0.917963,0.129833
9.156000,1.089325,0.917971,0.129827
9.157000,1.089352,0.917978,0.129821
9.158000,1.089379,0.917986,0.129815
9.159000,1.089406,0.917993,0.129809
9.160000,1.089433,0.918000,0.129803
9.161000,1.089460,0.918008,0.129797
9.162000,1.089487,0.918015,0.129791
9.163000,1.089513,0.918023,0.129785
9.164000,1.089540,0.918030,0.129779
9.165000,1.089567,0.918037,0.129773
9.166000,1.089594,0.918045,0.129767
9.167000,1.089621,0.918052,0.129761
9.168000,1.089648,0.918060,0.129755
9.169000,1.089675,0.918067,0.129749
9.170000,1.089702,0.918074,0.129743
9.171000,1.089728,0.918082,0.129738
9.172000,1.089755,0.918089,0.129732
9.173000,1.089782,0.918097,0.129726
9.174000,1.089809,0.918104,0.129720
9.175000,1.089836,0.918111,0.129714
9.176000,1.089863,0.918119,0.129708
9.177000,1.089890,0.918126,0.129702
9.178000,1.089916,0.918133,0.129696
9.179000,1.089943,0.918141,0.129690
9.180000,1.089970,0.918148,0.129684
9.181000,1.089997,0.918156,0.129678
9.182000,1.090024,0.918163,0.129672
9.183000,1.090051,0.918170,0.129666
9.184000,1.090077,0.918178,0.129661
9.185000,1.090104,0.918185,0.129655
9.186000,1.090131,0.918192,0.129649
9.187000,1.090158,0.918200,0.129643
9.188000,1.090185,0.918207,0.129637
9.189000,1.090212,0.918214,0.129631
9.190000,1.090238,0.918222,0.129625
9.191000,1.090265,0.918229,0.129619
9.192000,1.090292,0.918236,0.129613
9.193000,1.090319,0.918244,0.129607
9.194000,1.090346,0.918251,0.129601
9.195000,1.090373,0.918258,0.129596
9.196000,1.090399,0.918266,0.129590
9.197000,1.090426,0.918273,0.129584
9.198000,1.090453,0.918280,0.129578
9.199000,1.090480,0.918288,0.129572
9.200000,1.090507,0.918295,0.129566
9.201000,1.090534,0.918302,0.129560
9.202000,1.090560,0.918310,0.129554
9.203000,1.090587,0.918317,0.129548
9.204000,1.090614,0.918324,0.129543
9.205000,1.090641,0.918332,0.129537
9.206000,1.090668,0.918339,0.129531
9.207000,1.090694,0.918346,0.129525
9.208000,1.090721,0.918354,0.129519
9.209000,1.090748,0.918361,0.129513
9.210000,1.090775,0.918368,0.129507
9.211000,1.090802,0.918376,0.129501
9.212000,1.090829,0.918383,0.129495
9.213000,1.090855,0.918390,0.129490
9.214000,1.090882,0.918398,0.129484
9.215000,1.090909,0.918405,0.129478
9.216000,1.090936,0.918412,0.129472
9.217000,1.090963,0.918419,0.129466
9.218000,1.090989,0.918427,0.129460
9.219000,1.091016,0.918434,0.129454
9.220000,1.091043,0.918441,0.129449
9.221000,1.091070,0.918449,0.129443
9.222000,1.091097,0.918456,0.129437
9.223000,1.091123,0.918463,0.129431
9.224000,1.091150,0.918470,0.129425
9.225000,1.091177,0.918478,0.129419
9.226000,1.091204,0.918485,0.129413
9.227000,1.091231,0.918492,0.129407
9.228000,1.091257,0.918500,0.129402
9.229000,1.091284,0.918507,0.129396
9.230000,1.091311,0.918514,0.129390
9.231000,1.091338,0.918521,0.129384
9.232000,1.091364,0.918529,0.129378
9.233000,1.091391,0.918536,0.129372
9.234000,1.091418,0.918543,0.129367
9.235000,1.091445,0.918550,0.129361
9.236000,1.091472,0.918558,0.129355
9.237000,1.091498,0.918565,0.129349
9.238000,1.091525,0.918572,0.129343
9.239000,1.091552,0.918579,0.129337
9.240000,1.091579,0.918587,0.129331
9.241000,1.091605,0.918594,0.129326
9.242000,1.091632,0.918601,0.129320
9.243000,1.091659,0.918608,0.129314
9.244000,1.091686,0.918616,0.129308
9.245000,1.091713,0.918623,0.129302
9.246000,1.091739,0.918630,0.129296
9.247000,1.091766,0.918637,0.129291
9.248000,1.091793,0.918645,0.129285
9.249000,1.091820,0.918652,0.129279
9.250000,1.091846,0.918659,0.129273
9.251000,1.091873,0.918666,0.129267
9.252000,1.091900,0.918674,0.129261
9.253000,1.091927,0.918681,0.129256
9.254000,1.091953,0.918688,0.129250
9.255000,1.091980,0.918695,0.129244
9.256000,1.092007,0.918702,0.129238
9.257000,1.092034,0.918710,0.129232
9.258000,1.092060,0.918717,0.129227
9.259000,1.092087,0.918724,0.129221
9.260000,1.092114,0.918731,0.129215
9.261000,1.092141,0.918739,0.129209
9.262000,1.092167,0.918746,0.129203
9.263000,1.092194,0.918753,0.129198
9.264000,1.092221,0.918760,0.129192
9.265000,1.092248,0.918767,0.129186
9.266000,1.092274,0.918775,0.129180
9.267000,1.092301,0.918782,0.129174
9.268000,1.092328,0.918789,0.129168
9.269000,1.092355,0.918796,0.129163
9.270000,1.092381,0.918803,0.129157
9.271000,1.092408,0.918811,0.129151
9.272000,1.092435,0.918818,0.129145
9.273000,1.092462,0.918825,0.129140
9.274000,1.092488,0.918832,0.129134
9.275000,1.092515,0.918839,0.129128
9.276000,1.092542,0.918846,0.129122
9.277000,1.092568,0.918854,0.129116
9.278000,1.092595,0.918861,0.129111
9.279000,1.092622,0.918868,0.129105
9.280000,1.092649,0.918875,0.129099
9.281000,1.092675,0.918882,0.129093
9.282000,1.092702,0.918889,0.129087
9.283000,1.092729,0.918897,0.129082
9.284000,1.092756,0.918904,0.129076
9.285000,1.092782,0.918911,0.129070
9.286000,1.092809,0.918918,0.129064
9.287000,1.092836,0.918925,0.129059
9.288000,1.092862,0.918932,0.129053
9.289000,1.092889,0.918940,0.129047
9.290000,1.092916,0.918947,0.129041
9.291000,1.092943,0.918954,0.129035
9.292000,1.092969,0.918961,0.129030
9.293000,1.092996,0.918968,0.129024
9.294000,1.093023,0.918975,0.129018
9.295000,1.093049,0.918983,0.129012
9.296000,1.093076,0.918990,0.129007
9.297000,1.093103,0.918997,0.129001
9.298000,1.093129,0.919004,0.128995
9.299000,1.093156,0.919011,0.128989
9.300000,1.093183,0.919018,0.128984
9.301000,1.093210,0.919025,0.128978
9.302000,1.093236,0.919032,0.128972
9.303000,1.093263,0.919040,0.128966
9.304000,1.093290,0.919047,0.128960
9.305000,1.093316,0.919054,0.128955
9.306000,1.093343,0.919061,0.128949
9.307000,1.093370,0.919068,0.128943
9.308000,1.093396,0.919075,0.128937
9.309000,1.093423,0.919082,0.128932
9.310000,1.093450,0.919089,0.128926
9.311000,1.093477,0.919097,0.128920
9.312000,1.093503,0.919104,0.128914
9.313000,1.093530,0.919111,0.128909
9.314000,1.093557,0.919118,0.128903
9.315000,1.093583,0.919125,0.128897
9.316000,1.093610,0.919132,0.128892
9.317000,1.093637,0.919139,0.128886
9.318000,1.093663,0.919146,0.128880
9.319000,1.093690,0.919153,0.128874
9.320000,1.093717,0.919160,0.128869
9.321000,1.093743,0.919168,0.128863
9.322000,1.093770,0.919175,0.128857
9.323000,1.093797,0.919182,0.128851
9.324000,1.093823,0.919189,0.128846
9.325000,1.093850,0.919196,0.128840
9.326000,1.093877,0.919203,0.128834
9.327000,1.093903,0.919210,0.128828
9.328000,1.093930,0.919217,0.128823
9.329000,1.093957,0.919224,0.128817
9.330000,1.093983,0.919231,0.128811
9.331000,1.094010,0.919238,0.128806
9.332000,1.094037,0.919245,0.128800
9.333000,1.094063,0.919253,0.128794
9.334000,1.094090,0.919260,0.128788
9.335000,1.094117,0.919267,0.128783
9.336000,1.094143,0.919274,0.128777
9.337000,1.094170,0.919281,0.128771
9.338000,1.094197,0.919288,0.128766
9.339000,1.094223,0.919295,0.128760
9.340000,1.094250,0.919302,0.128754
9.341000,1.094277,0.919309,0.128748
9.342000,1.094303,0.919316,0.128743
9.343000,1.094330,0.919323,0.128737
9.344000,1.094356,0.919330,0.128731
9.345000,1.094383,0.919337,0.128726
9.346000,1.094410,0.919344,0.128720
9.347000,1.094436,0.919351,0.128714
9.348000,1.094463,0.919358,0.128709
9.349000,1.094490,0.919365,0.128703
9.350000,1.094516,0.919372,0.128697
9.351000,1.094543,0.919380,0.128691
9.352000,1.094570,0.919387,0.128686
9.353000,1.094596,0.919394,0.128680
9.354000,1.094623,0.919401,0.128674
9.355000,1.094649,0.919408,0.128669
9.356000,1.094676,0.919415,0.128663
9.357000,1.094703,0.919422,0.128657
9.358000,1.094729,0.919429,0.128652
9.359000,1.094756,0.919436,0.128646
9.360000,1.094783,0.919443,0.128640
9.361000,1.094809,0.919450,0.128635
9.362000,1.094836,0.919457,0.128629
9.363000,1.094863,0.919464,0.128623
9.364000,1.094889,0.919471,0.128618
9.365000,1.094916,0.919478,0.128612
9.366000,1.094942,0.919485,0.128606
9.367000,1.094969,0.919492,0.128601
9.368000,1.094996,0.919499,0.128595
9.369000,1.095022,0.919506,0.128589
9.370000,1.095049,0.919513,0.128584
9.371000,1.095075,0.919520,0.128578
9.372000,1.095102,0.919527,0.128572
9.373000,1.095129,0.919534,0.128567
9.374000,1.095155,0.919541,0.128561
9.375000,1.095182,0.919548,0.128555
9.376000,1.095208,0.919555,0.128550
9.377000,1.095235,0.919562,0.128544
9.378000,1.095262,0.919569,0.128538
9.379000,1.095288,0.919576,0.128533
9.380000,1.095315,0.919583,0.128527
9.381000,1.095342,0.919590,0.128521
9.382000,1.095368,0.919597,0.128516
9.383000,1.095395,0.919604,0.128510
9.384000,1.095421,0.919611,0.128504
9.385000,1.095448,0.919618,0.128499
9.386000,1.095474,0.919625,0.128493
9.387000,1.095501,0.919632,0.128487
9.388000,1.095528,0.919639,0.128482
9.389000,1.095554,0.919646,0.128476
9.390000,1.095581,0.919653,0.128470
9.391000,1.095607,0.919659,0.128465
9.392000,1.095634,0.919666,0.128459
9.393000,1.095661,0.919673,0.128453
9.394000,1.095687,0.919680,0.128448
9.395000,1.095714,0.919687,0.128442
9.396000,1.095740,0.919694,0.128437
9.397000,1.095767,0.919701,0.128431
9.398000,1.095794,0.919708,0.128425
9.399000,1.095820,0.919715,0.128420
9.400000,1.095847,0.919722,0.128414
9.401000,1.095873,0.919729,0.128408
9.402000,1.095900,0.919736,0.128403
9.403000,1.095926,0.919743,0.128397
9.404000,1.095953,0.919750,0.128391
9.405000,1.095980,0.919757,0.128386
9.406000,1.096006,0.919764,0.128380
9.407000,1.096033,0.919771,0.128375
9.408000,1.096059,0.919778,0.128369
9.409000,1.096086,0.919784,0.128363
9.410000,1.096112,0.919791,0.128358
9.411000,1.096139,0.919798,0.128352
9.412000,1.096166,0.919805,0.128347
9.413000,1.096192,0.919812,0.128341
9.414000,1.096219,0.919819,0.128335
9.415000,1.096245,0.919826,0.128330
9.416000,1.096272,0.919833,0.128324
9.417000,1.096298,0.919840,0.128318
9.418000,1.096325,0.919847,0.128313
9.419000,1.096351,0.919854,0.128307
