dimension,200,seed,1
,mode,2
times,cosR,error
758.800000,0.999496,0.010900
758.900000,0.999496,0.010900
759.000000,0.999496,0.010900
759.100000,0.999496,0.010900
759.200000,0.999496,0.010900
759.300000,0.999496,0.011000
759.400000,0.999496,0.011000
759.500000,0.999496,0.011000
759.600000,0.999496,0.011000
759.700000,0.999496,0.011000
759.800000,0.999496,0.011000
759.900000,0.999496,0.011000
760.000000,0.999496,0.011000
760.100000,0.999497,0.011000
760.200000,0.999497,0.011000
760.300000,0.999497,0.011000
760.400000,0.999497,0.011000
760.500000,0.999497,0.011000
760.600000,0.999497,0.010900
760.700000,0.999497,0.010900
760.800000,0.999498,0.010900
760.900000,0.999498,0.010900
761.000000,0.999498,0.010900
761.100000,0.999498,0.010800
761.200000,0.999498,0.010800
761.300000,0.999498,0.010800
761.400000,0.999499,0.010800
761.500000,0.999499,0.010800
761.600000,0.999499,0.010800
761.700000,0.999499,0.010800
761.800000,0.999499,0.010800
761.900000,0.999499,0.010800
762.000000,0.999499,0.010800
762.100000,0.999500,0.010800
762.200000,0.999500,0.010800
762.300000,0.999500,0.010800
762.400000,0.999500,0.010800
762.500000,0.999500,0.010800
762.600000,0.999500,0.010800
762.700000,0.999500,0.010800
762.800000,0.999501,0.010800
762.900000,0.999501,0.010800
763.000000,0.999501,0.010800
763.100000,0.999501,0.010800
763.200000,0.999501,0.010800
763.300000,0.999501,0.010800
763.400000,0.999501,0.010800
763.500000,0.999502,0.010700
763.600000,0.999502,0.010700
763.700000,0.999502,0.010700
763.800000,0.999502,0.010700
763.900000,0.999502,0.010700
764.000000,0.999502,0.010700
764.100000,0.999502,0.010800
764.200000,0.999503,0.010700
764.300000,0.999503,0.010700
764.400000,0.999503,0.010700
764.500000,0.999503,0.010700
764.600000,0.999504,0.010800
764.700000,0.999504,0.010700
764.800000,0.999504,0.010700
764.900000,0.999504,0.010700
765.000000,0.999505,0.010700
765.100000,0.999505,0.010700
765.200000,0.999505,0.010700
765.300000,0.999505,0.010700
765.400000,0.999505,0.010700
765.500000,0.999505,0.010700
765.600000,0.999505,0.010700
765.700000,0.999505,0.010700
765.800000,0.999506,0.010700
765.900000,0.999506,0.010700
766.000000,0.999506,0.010700
766.100000,0.999506,0.010700
766.200000,0.999506,0.010700
766.300000,0.999506,0.010700
766.400000,0.999506,0.010700
766.500000,0.999506,0.010700
766.600000,0.999507,0.010800
766.700000,0.999507,0.010800
766.800000,0.999507,0.010800
766.900000,0.999507,0.010800
767.000000,0.999507,0.010800
767.100000,0.999507,0.010800
767.200000,0.999507,0.010800
767.300000,0.999507,0.010700
767.400000,0.999507,0.010700
767.500000,0.999507,0.010700
767.600000,0.999507,0.010700
767.700000,0.999508,0.010700
767.800000,0.999508,0.010800
767.900000,0.999508,0.010800
768.000000,0.999508,0.010800
768.100000,0.999508,0.010800
768.200000,0.999508,0.010800
768.300000,0.999509,0.010800
768.400000,0.999509,0.010800
768.500000,0.999509,0.010800
768.600000,0.999509,0.010800
768.700000,0.999509,0.010800
768.800000,0.999509,0.010800
768.900000,0.999509,0.010900
769.000000,0.999509,0.010900
769.100000,0.999509,0.010900
769.200000,0.999509,0.010800
769.300000,0.999510,0.010800
769.400000,0.999510,0.010800
769.500000,0.999511,0.010800
769.600000,0.999511,0.010800
769.700000,0.999511,0.010800
769.800000,0.999511,0.010800
769.900000,0.999511,0.010800
770.000000,0.999511,0.010800
770.100000,0.999511,0.010800
770.200000,0.999511,0.010800
770.300000,0.999511,0.010800
770.400000,0.999511,0.010800
770.500000,0.999511,0.010800
770.600000,0.999512,0.010800
770.700000,0.999512,0.010800
770.800000,0.999512,0.010800
770.900000,0.999512,0.010800
771.000000,0.999512,0.010700
771.100000,0.999512,0.010700
771.200000,0.999512,0.010700
771.300000,0.999512,0.010700
771.400000,0.999512,0.010700
771.500000,0.999512,0.010700
771.600000,0.999513,0.010700
771.700000,0.999513,0.010700
771.800000,0.999513,0.010700
771.900000,0.999513,0.010700
772.000000,0.999513,0.010700
772.100000,0.999513,0.010700
772.200000,0.999513,0.010700
772.300000,0.999513,0.010700
772.400000,0.999514,0.010700
772.500000,0.999514,0.010700
772.600000,0.999514,0.010700
772.700000,0.999514,0.010700
772.800000,0.999514,0.010700
772.900000,0.999514,0.010700
773.000000,0.999514,0.010700
773.100000,0.999515,0.010800
773.200000,0.999515,0.010800
773.300000,0.999515,0.010800
773.400000,0.999515,0.010700
773.500000,0.999515,0.010800
773.600000,0.999515,0.010800
773.700000,0.999515,0.010800
773.800000,0.999516,0.010700
773.900000,0.999516,0.010700
774.000000,0.999516,0.010700
774.100000,0.999516,0.010700
774.200000,0.999516,0.010700
774.300000,0.999516,0.010700
774.400000,0.999516,0.010700
774.500000,0.999516,0.010700
774.600000,0.999516,0.010700
774.700000,0.999517,0.010700
774.800000,0.999517,0.010700
774.900000,0.999517,0.010700
775.000000,0.999517,0.010700
775.100000,0.999518,0.010600
775.200000,0.999518,0.010600
775.300000,0.999518,0.010600
775.400000,0.999518,0.010700
775.500000,0.999518,0.010700
775.600000,0.999518,0.010700
775.700000,0.999518,0.010800
775.800000,0.999518,0.010800
775.900000,0.999518,0.010700
776.000000,0.999519,0.010700
776.100000,0.999519,0.010700
776.200000,0.999519,0.010700
776.300000,0.999519,0.010700
776.400000,0.999519,0.010600
776.500000,0.999519,0.010700
776.600000,0.999519,0.010600
776.700000,0.999519,0.010600
776.800000,0.999520,0.010600
776.900000,0.999520,0.010600
777.000000,0.999520,0.010600
777.100000,0.999520,0.010600
777.200000,0.999520,0.010600
777.300000,0.999520,0.010600
777.400000,0.999520,0.010600
777.500000,0.999520,0.010600
777.600000,0.999520,0.010600
777.700000,0.999521,0.010700
777.800000,0.999521,0.010700
777.900000,0.999521,0.010600
778.000000,0.999521,0.010600
778.100000,0.999521,0.010700
778.200000,0.999521,0.010700
778.300000,0.999521,0.010700
778.400000,0.999521,0.010600
778.500000,0.999522,0.010700
778.600000,0.999522,0.010600
778.700000,0.999522,0.010600
778.800000,0.999522,0.010600
778.900000,0.999522,0.010600
779.000000,0.999522,0.010600
779.100000,0.999522,0.010600
779.200000,0.999522,0.010600
779.300000,0.999522,0.010600
779.400000,0.999522,0.010600
779.500000,0.999523,0.010600
779.600000,0.999523,0.010600
779.700000,0.999523,0.010600
779.800000,0.999523,0.010600
779.900000,0.999523,0.010600
780.000000,0.999523,0.010600
780.100000,0.999523,0.010600
780.200000,0.999523,0.010600
780.300000,0.999523,0.010600
780.400000,0.999523,0.010600
780.500000,0.999524,0.010600
780.600000,0.999524,0.010600
780.700000,0.999524,0.010600
780.800000,0.999524,0.010600
780.900000,0.999524,0.010600
781.000000,0.999524,0.010600
781.100000,0.999524,0.010600
781.200000,0.999524,0.010700
781.300000,0.999524,0.010600
781.400000,0.999524,0.010600
781.500000,0.999524,0.010600
781.600000,0.999524,0.010600
781.700000,0.999524,0.010600
781.800000,0.999524,0.010600
781.900000,0.999525,0.010600
782.000000,0.999525,0.010600
782.100000,0.999525,0.010600
782.200000,0.999525,0.010600
782.300000,0.999525,0.010600
782.400000,0.999525,0.010600
782.500000,0.999525,0.010600
782.600000,0.999525,0.010600
782.700000,0.999526,0.010600
782.800000,0.999526,0.010600
782.900000,0.999526,0.010600
783.000000,0.999526,0.010600
783.100000,0.999526,0.010600
783.200000,0.999526,0.010600
783.300000,0.999526,0.010600
783.400000,0.999526,0.010600
783.500000,0.999526,0.010600
783.600000,0.999526,0.010600
783.700000,0.999526,0.010600
783.800000,0.999527,0.010600
783.900000,0.999527,0.010600
784.000000,0.999527,0.010600
784.100000,0.999527,0.010600
784.200000,0.999527,0.010600
784.300000,0.999527,0.010600
784.400000,0.999527,0.010600
784.500000,0.999528,0.010700
784.600000,0.999528,0.010700
784.700000,0.999528,0.010700
784.800000,0.999528,0.010700
784.900000,0.999528,0.010700
785.000000,0.999528,0.010700
785.100000,0.999528,0.010700
785.200000,0.999529,0.010700
785.300000,0.999529,0.010700
785.400000,0.999529,0.010700
785.500000,0.999529,0.010700
785.600000,0.999530,0.010700
785.700000,0.999530,0.010700
785.800000,0.999530,0.010700
785.900000,0.999530,0.010700
786.000000,0.999530,0.010700
786.100000,0.999530,0.010700
786.200000,0.999530,0.010700
786.300000,0.999530,0.010700
786.400000,0.999531,0.010700
786.500000,0.999531,0.010700
786.600000,0.999531,0.010700
786.700000,0.999531,0.010700
786.800000,0.999531,0.010700
786.900000,0.999531,0.010700
787.000000,0.999531,0.010700
787.100000,0.999531,0.010700
787.200000,0.999531,0.010700
787.300000,0.999531,0.010700
787.400000,0.999531,0.010700
787.500000,0.999531,0.010700
787.600000,0.999532,0.010700
787.700000,0.999532,0.010700
787.800000,0.999532,0.010700
787.900000,0.999532,0.010700
788.000000,0.999532,0.010600
788.100000,0.999532,0.010600
788.200000,0.999532,0.010600
788.300000,0.999532,0.010600
788.400000,0.999532,0.010600
788.500000,0.999532,0.010600
788.600000,0.999532,0.010600
788.700000,0.999532,0.010600
788.800000,0.999532,0.010600
788.900000,0.999532,0.010600
789.000000,0.999533,0.010600
789.100000,0.999533,0.010600
789.200000,0.999533,0.010600
789.300000,0.999533,0.010600
789.400000,0.999533,0.010600
789.500000,0.999533,0.010600
789.600000,0.999533,0.010600
789.700000,0.999534,0.010600
789.800000,0.999534,0.010600
789.900000,0.999534,0.010600
790.000000,0.999534,0.010600
790.100000,0.999534,0.010600
790.200000,0.999534,0.010600
790.300000,0.999535,0.010600
790.400000,0.999535,0.010600
790.500000,0.999535,0.010600
790.600000,0.999535,0.010600
790.700000,0.999535,0.010600
790.800000,0.999535,0.010600
790.900000,0.999535,0.010600
791.000000,0.999535,0.010600
791.100000,0.999536,0.010600
791.200000,0.999536,0.010600
791.300000,0.999536,0.010600
791.400000,0.999536,0.010600
791.500000,0.999536,0.010600
791.600000,0.999536,0.010600
791.700000,0.999536,0.010600
791.800000,0.999536,0.010600
791.900000,0.999536,0.010600
792.000000,0.999537,0.010500
792.100000,0.999537,0.010600
792.200000,0.999537,0.010600
792.300000,0.999537,0.010600
792.400000,0.999537,0.010500
792.500000,0.999537,0.010500
792.600000,0.999537,0.010500
792.700000,0.999537,0.010500
792.800000,0.999538,0.010500
792.900000,0.999538,0.010500
793.000000,0.999538,0.010500
793.100000,0.999539,0.010500
793.200000,0.999539,0.010500
793.300000,0.999539,0.010500
793.400000,0.999539,0.010500
793.500000,0.999539,0.010500
793.600000,0.999539,0.010500
793.700000,0.999539,0.010500
793.800000,0.999539,0.010500
793.900000,0.999539,0.010500
794.000000,0.999539,0.010500
794.100000,0.999539,0.010500
794.200000,0.999539,0.010500
794.300000,0.999539,0.010500
794.400000,0.999539,0.010500
794.500000,0.999540,0.010500
794.600000,0.999540,0.010500
794.700000,0.999540,0.010500
794.800000,0.999540,0.010500
794.900000,0.999540,0.010500
795.000000,0.999540,0.010500
795.100000,0.999540,0.010500
795.200000,0.999540,0.010500
795.300000,0.999540,0.010500
795.400000,0.999541,0.010500
795.500000,0.999541,0.010500
795.600000,0.999541,0.010500
795.700000,0.999541,0.010500
795.800000,0.999541,0.010500
795.900000,0.999541,0.010500
796.000000,0.999541,0.010500
796.100000,0.999541,0.010500
796.200000,0.999542,0.010500
796.300000,0.999542,0.010500
796.400000,0.999542,0.010500
796.500000,0.999542,0.010500
796.600000,0.999542,0.010500
796.700000,0.999542,0.010500
796.800000,0.999542,0.010500
796.900000,0.999542,0.010500
797.000000,0.999542,0.010500
797.100000,0.999543,0.010500
797.200000,0.999543,0.010500
797.300000,0.999543,0.010500
797.400000,0.999543,0.010400
797.500000,0.999543,0.010400
797.600000,0.999543,0.010400
797.700000,0.999543,0.010400
797.800000,0.999543,0.010400
797.900000,0.999543,0.010400
798.000000,0.999543,0.010400
798.100000,0.999543,0.010400
798.200000,0.999544,0.010400
798.300000,0.999544,0.010400
798.400000,0.999544,0.010400
798.500000,0.999544,0.010400
798.600000,0.999544,0.010400
798.700000,0.999544,0.010400
798.800000,0.999544,0.010500
798.900000,0.999544,0.010500
799.000000,0.999544,0.010500
799.100000,0.999544,0.010500
799.200000,0.999544,0.010400
799.300000,0.999545,0.010500
799.400000,0.999545,0.010400
799.500000,0.999545,0.010500
799.600000,0.999545,0.010500
799.700000,0.999545,0.010500
799.800000,0.999545,0.010500
799.900000,0.999545,0.010500
800.000000,0.999546,0.010500
800.100000,0.999546,0.010500
800.200000,0.999546,0.010500
800.300000,0.999547,0.010400
800.400000,0.999547,0.010400
800.500000,0.999547,0.010400
800.600000,0.999547,0.010400
800.700000,0.999547,0.010400
800.800000,0.999547,0.010400
800.900000,0.999548,0.010400
801.000000,0.999548,0.010400
801.100000,0.999548,0.010400
801.200000,0.999548,0.010400
801.300000,0.999548,0.010400
801.400000,0.999548,0.010400
801.500000,0.999548,0.010400
801.600000,0.999548,0.010400
801.700000,0.999548,0.010400
801.800000,0.999549,0.010400
801.900000,0.999549,0.010400
802.000000,0.999549,0.010400
802.100000,0.999549,0.010400
802.200000,0.999549,0.010400
802.300000,0.999549,0.010400
802.400000,0.999549,0.010400
802.500000,0.999549,0.010400
802.600000,0.999549,0.010400
802.700000,0.999549,0.010400
802.800000,0.999550,0.010400
802.900000,0.999550,0.010400
803.000000,0.999550,0.010400
803.100000,0.999550,0.010400
803.200000,0.999550,0.010400
803.300000,0.999550,0.010400
803.400000,0.999551,0.010400
803.500000,0.999551,0.010400
803.600000,0.999551,0.010400
803.700000,0.999551,0.010400
803.800000,0.999551,0.010400
803.900000,0.999551,0.010400
804.000000,0.999551,0.010400
804.100000,0.999551,0.010400
804.200000,0.999551,0.010400
804.300000,0.999551,0.010400
804.400000,0.999551,0.010400
804.500000,0.999551,0.010400
804.600000,0.999551,0.010400
804.700000,0.999552,0.010400
804.800000,0.999552,0.010400
804.900000,0.999552,0.010400
805.000000,0.999552,0.010400
805.100000,0.999552,0.010400
805.200000,0.999552,0.010400
805.300000,0.999552,0.010400
805.400000,0.999552,0.010400
805.500000,0.999552,0.010400
805.600000,0.999552,0.010400
805.700000,0.999553,0.010400
805.800000,0.999553,0.010400
805.900000,0.999553,0.010400
806.000000,0.999553,0.010400
806.100000,0.999553,0.010400
806.200000,0.999553,0.010400
806.300000,0.999553,0.010400
806.400000,0.999553,0.010400
806.500000,0.999553,0.010400
806.600000,0.999554,0.010400
806.700000,0.999554,0.010400
806.800000,0.999554,0.010400
806.900000,0.999554,0.010400
807.000000,0.999554,0.010400
807.100000,0.999554,0.010400
807.200000,0.999554,0.010400
807.300000,0.999554,0.010400
807.400000,0.999554,0.010400
807.500000,0.999554,0.010400
807.600000,0.999554,0.010400
807.700000,0.999554,0.010400
807.800000,0.999554,0.010400
807.900000,0.999555,0.010300
808.000000,0.999555,0.010400
808.100000,0.999555,0.010400
808.200000,0.999555,0.010400
808.300000,0.999555,0.010300
808.400000,0.999556,0.010400
808.500000,0.999556,0.010400
808.600000,0.999556,0.010400
808.700000,0.999556,0.010400
808.800000,0.999556,0.010400
808.900000,0.999556,0.010400
809.000000,0.999556,0.010400
809.100000,0.999556,0.010400
809.200000,0.999556,0.010400
809.300000,0.999556,0.010400
809.400000,0.999556,0.010400
809.500000,0.999556,0.010400
809.600000,0.999556,0.010400
809.700000,0.999556,0.010400
809.800000,0.999556,0.010400
809.900000,0.999557,0.010300
810.000000,0.999557,0.010300
810.100000,0.999557,0.010300
810.200000,0.999557,0.010300
810.300000,0.999558,0.010400
810.400000,0.999558,0.010400
810.500000,0.999558,0.010400
810.600000,0.999558,0.010400
810.700000,0.999558,0.010400
810.800000,0.999558,0.010300
810.900000,0.999558,0.010300
811.000000,0.999558,0.010300
811.100000,0.999558,0.010300
811.200000,0.999558,0.010300
811.300000,0.999558,0.010400
811.400000,0.999558,0.010300
811.500000,0.999558,0.010300
811.600000,0.999559,0.010300
811.700000,0.999559,0.010300
811.800000,0.999559,0.010200
811.900000,0.999559,0.010200
812.000000,0.999559,0.010200
812.100000,0.999559,0.010200
812.200000,0.999559,0.010200
812.300000,0.999559,0.010200
812.400000,0.999560,0.010200
812.500000,0.999560,0.010200
812.600000,0.999560,0.010200
812.700000,0.999560,0.010200
812.800000,0.999560,0.010200
812.900000,0.999560,0.010200
813.000000,0.999560,0.010200
813.100000,0.999560,0.010200
813.200000,0.999561,0.010200
813.300000,0.999561,0.010200
813.400000,0.999561,0.010200
813.500000,0.999561,0.010200
813.600000,0.999561,0.010200
813.700000,0.999561,0.010200
813.800000,0.999561,0.010200
813.900000,0.999562,0.010200
814.000000,0.999562,0.010200
814.100000,0.999562,0.010200
814.200000,0.999562,0.010200
814.300000,0.999562,0.010200
814.400000,0.999562,0.010200
814.500000,0.999562,0.010200
814.600000,0.999563,0.010200
814.700000,0.999563,0.010200
814.800000,0.999563,0.010200
814.900000,0.999563,0.010200
815.000000,0.999563,0.010200
815.100000,0.999563,0.010200
815.200000,0.999563,0.010200
815.300000,0.999563,0.010200
815.400000,0.999564,0.010200
815.500000,0.999564,0.010200
815.600000,0.999564,0.010200
815.700000,0.999564,0.010200
815.800000,0.999564,0.010200
815.900000,0.999564,0.010200
816.000000,0.999564,0.010200
816.100000,0.999564,0.010200
816.200000,0.999564,0.010200
816.300000,0.999564,0.010200
816.400000,0.999564,0.010200
816.500000,0.999564,0.010200
816.600000,0.999564,0.010200
816.700000,0.999564,0.010200
816.800000,0.999565,0.010200
816.900000,0.999565,0.010200
817.000000,0.999565,0.010200
817.100000,0.999565,0.010200
817.200000,0.999565,0.010200
817.300000,0.999566,0.010200
817.400000,0.999566,0.010200
817.500000,0.999566,0.010200
817.600000,0.999566,0.010200
817.700000,0.999566,0.010200
817.800000,0.999566,0.010200
817.900000,0.999566,0.010200
818.000000,0.999566,0.010200
818.100000,0.999567,0.010200
818.200000,0.999567,0.010200
818.300000,0.999567,0.010200
818.400000,0.999567,0.010200
818.500000,0.999567,0.010200
818.600000,0.999567,0.010200
818.700000,0.999567,0.010200
818.800000,0.999567,0.010200
818.900000,0.999567,0.010200
819.000000,0.999567,0.010200
819.100000,0.999567,0.010200
819.200000,0.999567,0.010200
819.300000,0.999568,0.010200
819.400000,0.999568,0.010200
819.500000,0.999568,0.010200
819.600000,0.999568,0.010200
819.700000,0.999568,0.010200
819.800000,0.999569,0.010200
819.900000,0.999569,0.010200
820.000000,0.999570,0.010200
820.100000,0.999570,0.010200
820.200000,0.999570,0.010200
820.300000,0.999570,0.010200
820.400000,0.999570,0.010200
820.500000,0.999570,0.010200
820.600000,0.999570,0.010200
820.700000,0.999570,0.010200
820.800000,0.999570,0.010200
820.900000,0.999571,0.010200
821.000000,0.999571,0.010200
821.100000,0.999571,0.010200
821.200000,0.999571,0.010200
821.300000,0.999571,0.010200
821.400000,0.999571,0.010200
821.500000,0.999571,0.010200
821.600000,0.999572,0.010200
821.700000,0.999572,0.010200
821.800000,0.999572,0.010200
821.900000,0.999572,0.010200
822.000000,0.999572,0.010200
822.100000,0.999572,0.010200
822.200000,0.999572,0.010200
822.300000,0.999572,0.010200
822.400000,0.999572,0.010200
822.500000,0.999572,0.010200
822.600000,0.999572,0.010200
822.700000,0.999573,0.010200
822.800000,0.999573,0.010200
822.900000,0.999573,0.010200
823.000000,0.999573,0.010200
823.100000,0.999573,0.010200
823.200000,0.999573,0.010200
823.300000,0.999573,0.010200
823.400000,0.999573,0.010200
823.500000,0.999573,0.010200
823.600000,0.999573,0.010200
823.700000,0.999573,0.010200
823.800000,0.999574,0.010200
823.900000,0.999574,0.010200
824.000000,0.999574,0.010200
824.100000,0.999574,0.010200
824.200000,0.999574,0.010200
824.300000,0.999574,0.010200
824.400000,0.999574,0.010200
824.500000,0.999575,0.010200
824.600000,0.999575,0.010200
824.700000,0.999575,0.010200
824.800000,0.999575,0.010200
824.900000,0.999575,0.010200
825.000000,0.999575,0.010200
825.100000,0.999575,0.010200
825.200000,0.999575,0.010200
825.300000,0.999575,0.010200
825.400000,0.999575,0.010200
825.500000,0.999575,0.010200
825.600000,0.999575,0.010200
825.700000,0.999576,0.010200
825.800000,0.999576,0.010200
825.900000,0.999576,0.010200
826.000000,0.999576,0.010200
826.100000,0.999576,0.010200
826.200000,0.999576,0.010200
826.300000,0.999576,0.010200
826.400000,0.999576,0.010200
826.500000,0.999576,0.010200
826.600000,0.999577,0.010200
826.700000,0.999577,0.010200
826.800000,0.999577,0.010200
826.900000,0.999577,0.010200
827.000000,0.999577,0.010200
827.100000,0.999577,0.010200
827.200000,0.999577,0.010200
827.300000,0.999577,0.010200
827.400000,0.999577,0.010200
827.500000,0.999577,0.010200
827.600000,0.999577,0.010200
827.700000,0.999578,0.010200
827.800000,0.999578,0.010200
827.900000,0.999578,0.010200
828.000000,0.999578,0.010200
828.100000,0.999578,0.010200
828.200000,0.999578,0.010200
828.300000,0.999578,0.010200
828.400000,0.999578,0.010200
828.500000,0.999578,0.010200
828.600000,0.999578,0.010200
828.700000,0.999578,0.010200
828.800000,0.999578,0.010200
828.900000,0.999578,0.010200
829.000000,0.999578,0.010200
829.100000,0.999578,0.010200
829.200000,0.999578,0.010200
829.300000,0.999578,0.010200
829.400000,0.999579,0.010200
829.500000,0.999579,0.010200
829.600000,0.999579,0.010200
829.700000,0.999579,0.010200
829.800000,0.999579,0.010200
829.900000,0.999579,0.010200
830.000000,0.999579,0.010200
830.100000,0.999579,0.010200
830.200000,0.999579,0.010200
830.300000,0.999579,0.010200
830.400000,0.999579,0.010200
830.500000,0.999579,0.010200
830.600000,0.999580,0.010200
830.700000,0.999580,0.010200
830.800000,0.999580,0.010200
830.900000,0.999580,0.010200
831.000000,0.999580,0.010200
831.100000,0.999580,0.010200
831.200000,0.999580,0.010200
831.300000,0.999580,0.010200
831.400000,0.999580,0.010200
831.500000,0.999580,0.010200
831.600000,0.999580,0.010200
831.700000,0.999580,0.010200
831.800000,0.999581,0.010200
831.900000,0.999581,0.010200
832.000000,0.999581,0.010200
832.100000,0.999581,0.010200
832.200000,0.999581,0.010200
832.300000,0.999581,0.010200
832.400000,0.999581,0.010200
832.500000,0.999581,0.010200
832.600000,0.999581,0.010200
832.700000,0.999581,0.010200
832.800000,0.999581,0.010200
832.900000,0.999582,0.010200
833.000000,0.999582,0.010200
833.100000,0.999582,0.010200
833.200000,0.999582,0.010200
833.300000,0.999582,0.010200
833.400000,0.999582,0.010200
833.500000,0.999582,0.010200
833.600000,0.999583,0.010200
833.700000,0.999583,0.010200
833.800000,0.999583,0.010200
833.900000,0.999583,0.010200
834.000000,0.999583,0.010200
834.100000,0.999583,0.010200
834.200000,0.999584,0.010200
834.300000,0.999584,0.010200
834.400000,0.999584,0.010200
834.500000,0.999584,0.010200
834.600000,0.999584,0.010200
834.700000,0.999584,0.010200
834.800000,0.999584,0.010200
834.900000,0.999584,0.010200
835.000000,0.999584,0.010200
835.100000,0.999584,0.010200
835.200000,0.999585,0.010200
835.300000,0.999585,0.010200
835.400000,0.999585,0.010200
835.500000,0.999585,0.010200
835.600000,0.999585,0.010200
835.700000,0.999585,0.010200
835.800000,0.999586,0.010200
835.900000,0.999586,0.010200
836.000000,0.999586,0.010200
836.100000,0.999586,0.010200
836.200000,0.999586,0.010200
836.300000,0.999586,0.010200
836.400000,0.999586,0.010200
836.500000,0.999586,0.010200
836.600000,0.999586,0.010200
836.700000,0.999586,0.010200
836.800000,0.999586,0.010200
836.900000,0.999586,0.010200
837.000000,0.999586,0.010200
837.100000,0.999586,0.010200
837.200000,0.999586,0.010200
837.300000,0.999587,0.010200
837.400000,0.999587,0.010200
837.500000,0.999587,0.010200
837.600000,0.999587,0.010200
837.700000,0.999587,0.010200
837.800000,0.999588,0.010200
837.900000,0.999588,0.010200
838.000000,0.999588,0.010200
838.100000,0.999588,0.010200
838.200000,0.999588,0.010200
838.300000,0.999588,0.010200
838.400000,0.999588,0.010200
838.500000,0.999588,0.010200
838.600000,0.999588,0.010200
838.700000,0.999588,0.010200
838.800000,0.999589,0.010200
838.900000,0.999589,0.010200
839.000000,0.999589,0.010200
839.100000,0.999589,0.010200
839.200000,0.999589,0.010200
839.300000,0.999589,0.010200
839.400000,0.999589,0.010200
839.500000,0.999589,0.010200
839.600000,0.999589,0.010200
839.700000,0.999589,0.010200
839.800000,0.999589,0.010200
839.900000,0.999589,0.010200
840.000000,0.999589,0.010200
840.100000,0.999589,0.010200
840.200000,0.999589,0.010200
840.300000,0.999589,0.010200
840.400000,0.999589,0.010200
840.500000,0.999590,0.010200
840.600000,0.999590,0.010200
840.700000,0.999590,0.010200
840.800000,0.999590,0.010200
840.900000,0.999590,0.010200
841.000000,0.999590,0.010200
841.100000,0.999590,0.010200
841.200000,0.999590,0.010200
841.300000,0.999590,0.010200
841.400000,0.999590,0.010200
841.500000,0.999590,0.010200
841.600000,0.999590,0.010200
841.700000,0.999590,0.010200
841.800000,0.999590,0.010200
841.900000,0.999590,0.010200
842.000000,0.999590,0.010200
842.100000,0.999591,0.010200
842.200000,0.999591,0.010200
842.300000,0.999591,0.010200
842.400000,0.999591,0.010200
842.500000,0.999592,0.010200
842.600000,0.999592,0.010200
842.700000,0.999592,0.010200
842.800000,0.999592,0.010200
842.900000,0.999592,0.010200
843.000000,0.999592,0.010200
843.100000,0.999592,0.010200
843.200000,0.999592,0.010200
843.300000,0.999592,0.010200
843.400000,0.999592,0.010200
843.500000,0.999593,0.010200
843.600000,0.999593,0.010200
843.700000,0.999593,0.010200
843.800000,0.999593,0.010200
843.900000,0.999593,0.010200
844.000000,0.999593,0.010200
844.100000,0.999593,0.010200
844.200000,0.999593,0.010200
844.300000,0.999593,0.010200
844.400000,0.999594,0.010200
844.500000,0.999594,0.010200
844.600000,0.999594,0.010200
844.700000,0.999594,0.010200
844.800000,0.999594,0.010200
844.900000,0.999594,0.010200
845.000000,0.999594,0.010200
845.100000,0.999594,0.010200
845.200000,0.999594,0.010200
845.300000,0.999594,0.010200
845.400000,0.999594,0.010200
845.500000,0.999594,0.010200
845.600000,0.999595,0.010200
845.700000,0.999595,0.010200
845.800000,0.999595,0.010200
845.900000,0.999595,0.010200
846.000000,0.999595,0.010100
846.100000,0.999595,0.010100
846.200000,0.999595,0.010100
846.300000,0.999595,0.010100
846.400000,0.999596,0.010100
846.500000,0.999596,0.010100
846.600000,0.999596,0.010100
846.700000,0.999596,0.010100
846.800000,0.999596,0.010100
846.900000,0.999596,0.010100
847.000000,0.999596,0.010100
847.100000,0.999596,0.010100
847.200000,0.999596,0.010100
847.300000,0.999596,0.010100
847.400000,0.999596,0.010100
847.500000,0.999596,0.010100
847.600000,0.999596,0.010200
847.700000,0.999596,0.010200
847.800000,0.999597,0.010200
847.900000,0.999597,0.010200
848.000000,0.999597,0.010200
848.100000,0.999597,0.010200
848.200000,0.999597,0.010200
848.300000,0.999597,0.010200
848.400000,0.999597,0.010100
848.500000,0.999597,0.010100
848.600000,0.999597,0.010100
848.700000,0.999597,0.010100
848.800000,0.999597,0.010100
848.900000,0.999598,0.010100
849.000000,0.999598,0.010100
849.100000,0.999598,0.010100
849.200000,0.999598,0.010100
849.300000,0.999598,0.010100
849.400000,0.999598,0.010000
849.500000,0.999598,0.010000
849.600000,0.999598,0.009900
849.700000,0.999598,0.009900
849.800000,0.999598,0.010000
849.900000,0.999598,0.010000
850.000000,0.999598,0.010000
850.100000,0.999598,0.009900
850.200000,0.999598,0.010000
850.300000,0.999598,0.010000
850.400000,0.999598,0.010000
850.500000,0.999599,0.010000
850.600000,0.999599,0.010000
850.700000,0.999599,0.010000
850.800000,0.999599,0.010000
850.900000,0.999599,0.010000
851.000000,0.999600,0.009900
851.100000,0.999600,0.009900
851.200000,0.999600,0.009900
851.300000,0.999600,0.009900
851.400000,0.999600,0.009900
851.500000,0.999600,0.009900
851.600000,0.999600,0.009900
851.700000,0.999600,0.009900
851.800000,0.999600,0.009900
